Book Id,Title,Author,Author l-f,Additional Authors,Genre,Ratings Count,Reviews Count,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
48829708,To Sleep in a Sea of Stars,Christopher Paolini,"Paolini, Christopher",,Science Fiction,31104,5691,1250762847,9781250762849,3,3.8,Tor Books,Hardcover,878,2020,2020,12/17/20,8/18/20,,,read,,,,1,,,0,,,,,
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,Mystery,177241,27687,0525620788,9780525620785,3,3.7,Del Rey,Hardcover,301,2020,2020,12/11/20,7/7/20,,,read,,,,1,,,0,,,,,
49694080,Ties That Tether,Jane Igharo,"Igharo, Jane",,Romance,8343,1521,0593101944,9780593101940,3,3.8,Berkley,Paperback,306,2020,2020,12/7/20,10/6/20,,,read,,,,1,,,0,,,,,
52578297,The Midnight Library,Matt Haig,"Haig, Matt",,Contemporary,608114,76195,,,3,4.1,Viking,Hardcover,304,2020,2020,12/5/20,12/4/20,,,read,,,,1,,,0,,,,,
29751398,The Power,Naomi Alderman,"Alderman, Naomi",,Science Fiction,184708,21208,0670919985,9780670919987,0,3.79,Viking,Hardcover,341,2017,2016,,11/27/20,to-read,to-read (#394),to-read,,,,0,,,0,,,,,
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",,Fantasy,382180,59925,0765387565,9780765387561,5,4.25,Tor Books,Hardcover,442,2020,2020,11/26/20,9/25/20,,,read,,,,1,,,0,,,,,
50772888,No Filter: The Inside Story of Instagram,Sarah Frier,"Frier, Sarah",,Non-Fiction,6431,772,1982126809,9781982126803,0,4.13,Simon & Schuster,Hardcover,352,2020,2020,,11/24/20,to-read,to-read (#393),to-read,,,,0,,,0,,,,,
50734400,How to Argue With a Racist: What Our Genes Do (and Don't) Say About Human Difference,Adam Rutherford,"Rutherford, Adam",,Non-Fiction,3920,581,1615196714,9781615196715,0,3.94,The Experiment,Hardcover,224,2020,2020,,11/24/20,to-read,to-read (#392),to-read,,,,0,,,0,,,,,
52220686,"Stamped: Racism, Antiracism, and You",Jason  Reynolds,"Reynolds, Jason",Ibram X. Kendi,Non-Fiction,40782,6264,0316453692,9780316453691,0,4.47,"Little, Brown Books for Young Readers",Hardcover,294,2020,2020,,11/24/20,to-read,to-read (#391),to-read,,,,0,,,0,,,,,
49614207,Hood Feminism: Notes from the Women That a Movement Forgot,Mikki Kendall,"Kendall, Mikki",,Non-Fiction,27954,3880,0525560548,9780525560548,0,4.42,Viking,Hardcover,267,2020,2020,,11/24/20,to-read,to-read (#390),to-read,,,,0,,,0,,,,,
51171377,"Axiom's End (Noumena, #1)",Lindsay  Ellis,"Ellis, Lindsay",,Science Fiction,15218,2661,1250256739,9781250256737,0,3.79,St. Martin's Press,Hardcover,384,2020,2020,,11/24/20,to-read,to-read (#389),to-read,,,,0,,,0,,,,,
44804077,Riot Baby,Tochi Onyebuchi,"Onyebuchi, Tochi",,Fantasy,7279,1378,1250214750,9781250214751,0,3.81,Tordotcom,Hardcover,176,2020,2020,,11/24/20,to-read,to-read (#388),to-read,,,,0,,,0,,,,,
52669505,The End of October,Lawrence Wright,"Wright, Lawrence",,Mystery,15879,2632,0525658653,9780525658658,0,3.77,Knopf Publishing Group,Hardcover,400,2020,2020,,11/24/20,to-read,to-read (#387),to-read,,,,0,,,0,,,,,
48848254,The Space Between Worlds,Micaiah Johnson,"Johnson, Micaiah",,Science Fiction,21010,3367,0593135059,9780593135051,0,3.99,Del Rey Books,Hardcover,329,2020,2020,,11/24/20,to-read,to-read (#386),to-read,,,,0,,,0,,,,,
41945163,"The Friend Zone (The Friend Zone, #1)",Abby Jimenez,"Jimenez, Abby",,Romance,59802,7870,,9781538715628,0,3.89,Forever (Grand Central Publishing),ebook,372,2019,2019,,11/24/20,to-read,to-read (#385),to-read,,,,0,,,0,,,,,
52867387,Beach Read,Emily Henry,"Henry, Emily",,Romance,270138,34472,1984806734,9781984806734,0,4.06,Berkley,Paperback,361,2020,2020,,11/24/20,to-read,to-read (#384),to-read,,,,0,,,0,,,,,
50225678,"Boyfriend Material (Boyfriend Material, #1)",Alexis  Hall,"Hall, Alexis",,Romance,45925,8981,1728206146,9781728206141,0,4.12,Sourcebooks Casablanca,Paperback,427,2020,2020,,11/24/20,to-read,to-read (#383),to-read,,,,0,,,0,,,,,
53103895,One to Watch,Kate Stayman-London,"Stayman-London, Kate",,Romance,67945,10714,0525510443,9780525510444,0,3.94,Dial Press,Paperback,417,2020,2020,,11/24/20,to-read,to-read (#382),to-read,,,,0,,,0,,,,,
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,Fantasy,59403,10508,0593128486,9780593128480,0,4.03,Del Rey Books,Hardcover,336,2020,2020,,11/24/20,to-read,to-read (#381),to-read,,,,0,,,0,,,,,
43521693,The City We Became (Great Cities #1),N.K. Jemisin,"Jemisin, N.K.",,Fantasy,40358,7355,0316509841,9780316509848,0,3.95,Orbit,Hardcover,437,2020,2020,,11/24/20,to-read,to-read (#380),to-read,,,,0,,,0,,,,,
51987993,The Once and Future Witches,Alix E. Harrow,"Harrow, Alix E.",,Fantasy,33702,5517,,,0,4.08,Redhook,Hardcover,528,2020,2020,,11/24/20,to-read,to-read (#379),to-read,,,,0,,,0,,,,,
52762903,The Book of Lost Names,Kristin Harmel,"Harmel, Kristin",,Historical,68313,8026,1982131896,9781982131890,0,4.37,Gallery Books,Hardcover,388,2020,2020,,11/24/20,to-read,to-read (#378),to-read,,,,0,,,0,,,,,
53025903,The Book of Lost Friends,Lisa Wingate,"Wingate, Lisa",,Historical,66475,7708,1984819887,9781984819888,0,4.17,Ballantine Books,Hardcover,388,2020,2020,,11/24/20,to-read,to-read (#377),to-read,,,,0,,,0,,,,,
50892433,One by One,Ruth Ware,"Ware, Ruth",,Mystery,98634,11513,150118881X,9781501188817,0,3.73,Scout Press,Hardcover,372,2020,2020,,11/24/20,to-read,to-read (#376),to-read,,,,0,,,0,,,,,
43834909,Long Bright River,Liz Moore,"Moore, Liz",,Mystery,76626,8502,0525540679,9780525540670,0,4.06,Riverhead Books,Hardcover,482,2020,2020,,11/24/20,to-read,to-read (#375),to-read,,,,0,,,0,,,,,
44510385,The Wives,Tarryn Fisher,"Fisher, Tarryn",,Mystery,131827,15948,1525805126,9781525805127,0,3.63,Graydon House,Hardcover,322,2019,2019,,11/24/20,to-read,to-read (#374),to-read,,,,0,,,0,,,,,
49398072,When No One is Watching,Alyssa Cole,"Cole, Alyssa",,Mystery,48522,7707,0062982656,9780062982650,0,3.56,William Morrow Paperbacks,Paperback,352,2020,2020,,11/24/20,to-read,to-read (#373),to-read,,,,0,,,0,,,,,
54911607,The Guest List,Lucy Foley,"Foley, Lucy",,Mystery,427843,42582,0062868934,9780062868930,0,3.86,William Morrow,Hardcover,313,2020,2020,,11/24/20,to-read,to-read (#372),to-read,,,,0,,,0,,,,,
48570454,Transcendent Kingdom,Yaa Gyasi,"Gyasi, Yaa",,Contemporary,91364,11269,,,0,4.15,Knopf,Audiobook,264,2020,2020,,11/24/20,to-read,to-read (#371),to-read,,,,0,,,0,,,,,
45294613,Dear Edward,Ann Napolitano,"Napolitano, Ann",,Contemporary,120284,13414,198485478X,9781984854780,0,4.1,Dial Press,Hardcover,340,2020,2020,,11/24/20,to-read,to-read (#370),to-read,,,,0,,,0,,,,,
49127718,Anxious People,Fredrik Backman,"Backman, Fredrik",Neil Smith,Contemporary,290528,39708,,,0,4.22,Atria Books,Hardcover,341,2020,2019,,11/24/20,to-read,to-read (#369),to-read,,,,0,,,0,,,,,
50634450,American Dirt,Jeanine Cummins,"Cummins, Jeanine",,Contemporary,358472,31690,1250209765,9781250209764,0,4.35,Flatiron Books,Hardcover,380,2020,2020,,11/24/20,to-read,to-read (#368),to-read,,,,0,,,0,,,,,
50214741,The Girl with the Louding Voice,Abi Daré,"Daré, Abi",Ronke Adekoluejo,Contemporary,83612,9980,1524746029,9781524746025,0,4.46,Dutton Books,Hardcover,371,2020,2020,,11/24/20,to-read,to-read (#367),to-read,,,,0,,,0,,,,,
52755548,Big Summer,Jennifer Weiner,"Weiner, Jennifer",,Contemporary,103404,10061,,,0,3.62,Atria Books,Hardcover,368,2020,2020,,11/24/20,to-read,to-read (#366),to-read,,,,0,,,0,,,,,
49757149,The Cousins,Karen M. McManus,"McManus, Karen M.",,Mystery,47420,6292,0525708014,9780525708018,0,3.8,Delacorte Press,Library Binding,337,2020,2020,,11/24/20,to-read,to-read (#365),to-read,,,,0,,,0,,,,,
43884209,"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,"Hibbert, Talia",,Romance,91623,16314,0062941208,9780062941206,0,3.87,Avon,Paperback,373,2019,2019,,11/23/20,to-read,to-read (#364),to-read,,,,0,,,0,,,,,
53226002,The Black Kids,Christina Hammonds Reed,"Reed, Christina Hammonds",,Contemporary,7177,1630,,,4,4.1,Simon & Schuster Children's UK,Kindle Edition,368,2020,2020,11/21/20,8/20/20,,,read,,,,1,,,0,,,,,
52217478,Pretty Things,Janelle Brown,"Brown, Janelle",,Mystery,49951,4423,0525479139,9780525479130,4,3.93,Random House,ebook,496,2020,2020,11/19/20,11/16/20,,,read,,,,1,,,0,,,,,
49003616,"A Beautifully Foolish Endeavor (The Carls, #2)",Hank Green,"Green, Hank",,Science Fiction,26370,4079,152474347X,9781524743475,5,4.27,Dutton,Hardcover,452,2020,2020,11/12/20,6/5/20,,,read,,,,1,,,0,,,,,
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,Historical,127622,9886,1400044162,9781400044160,0,4.3,Knopf,Hardcover,433,2006,2006,,11/11/20,to-read,to-read (#363),to-read,,,,0,,,0,,,,,
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,Contemporary,310809,25789,,,4,4.3,Alfred A. Knopf,Hardcover,477,2013,2013,11/9/20,9/27/20,,,read,,,,1,,,0,,,,,
106835,The Intelligent Investor,Benjamin Graham,"Graham, Benjamin","Jason Zweig, Warren Buffett",Non-Fiction,101804,2636,0060555661,9780060555665,0,4.22,Harper Business,Paperback,623,2006,1949,,11/9/20,to-read,to-read (#362),to-read,,,,0,,,0,,,,,
25820446,The Kind Worth Killing,Peter  Swanson,"Swanson, Peter",,Mystery,108998,11915,057130222X,9780571302222,0,4.03,Faber & Faber,Paperback,411,2015,2015,,11/5/20,to-read,to-read (#361),to-read,,,,0,,,0,,,,,
55359022,A Promised Land,Barack Obama,"Obama, Barack",,Non-Fiction,136403,15078,1524763160,9781524763169,0,4.37,Crown Publishing Group,Hardcover,751,2020,2020,,9/18/20,to-read,to-read (#353),to-read,,,,0,,,0,,,,,
53487333,Apollo's Arrow: The Profound and Enduring Impact of Coronavirus on the Way We Live,Nicholas A. Christakis,"Christakis, Nicholas A.",,Non-Fiction,2004,337,0316628212,9780316628211,0,4.05,"Little, Brown Spark",Hardcover,368,2020,2020,,10/29/20,to-read,to-read (#360),to-read,,,,0,,,0,,,,,
42171136,Followers,Megan Angelo,"Angelo, Megan",,Science Fiction,14951,2277,1525836269,9781525836268,3,3.62,Graydon House,Hardcover,380,2020,2020,10/28/20,8/27/20,,,read,,,,1,,,0,,,,,
36362234,The Love & Lies of Rukhsana Ali,Sabina Khan,"Khan, Sabina",,Contemporary,7013,1501,1338227017,9781338227017,3,3.88,Scholastic Press,Hardcover,336,2019,2019,10/26/20,8/11/20,,,read,,,,1,,,0,,,,,
52831200,"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,Romance,173816,19921,1952457017,9781952457012,0,4.3,Blue Box Press,ebook,454,2020,2020,,10/25/20,to-read,to-read (#359),to-read,,,,0,,,0,,,,,
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,Fantasy,88686,15285,0062662597,9780062662590,0,4.06,Harper Voyager,ebook,531,2018,2018,,10/24/20,to-read,to-read (#358),to-read,,,,0,,,0,,,,,
36739320,Because Internet: Understanding the New Rules of Language,Gretchen McCulloch,"McCulloch, Gretchen",,Non-Fiction,8444,1523,0735210934,9780735210936,4,4.06,Riverhead Books,Hardcover,327,2019,2019,10/23/20,1/18/20,,,read,,,,1,,,0,,,,,
53025774,Well-Behaved Indian Women,Saumya Dave,"Dave, Saumya",,Contemporary,2476,377,1984806157,9781984806154,3,3.79,Berkley Books,Paperback,385,2020,2020,10/8/20,7/18/20,,,read,,,,1,,,0,,,,,
50358031,Leave the World Behind,Rumaan Alam,"Alam, Rumaan",,Mystery,81316,12969,0062667637,9780062667632,0,3.24,Ecco,Hardcover,241,2020,2020,,10/6/20,to-read,to-read (#357),to-read,,,,0,,,0,,,,,
37823717,"How to Be Less Stupid About Race: On Racism, White Supremacy, and the Racial Divide",Crystal Marie Fleming,"Fleming, Crystal Marie",,Non-Fiction,2177,359,0807050776,9780807050774,4,4.32,Beacon Press,Hardcover,240,2018,2018,10/3/20,8/11/20,,,read,,,,1,,,0,,,,,
37564532,War on Peace: The End of Diplomacy and the Decline of American Influence,Ronan Farrow,"Farrow, Ronan",,Non-Fiction,6947,812,0393652106,9780393652109,0,4.17,"W. W. Norton & Company, Inc.",Hardcover,392,2018,2018,,8/28/20,to-read,to-read (#356),to-read,,,,0,,,0,,,,,
52447,Lies Across America: What Our Historic Sites Get Wrong,James W. Loewen,"Loewen, James W.",,Non-Fiction,2807,183,0684870673,9780684870670,0,3.98,Touchstone Books,Paperback,480,2000,1999,,9/21/20,to-read,to-read (#355),to-read,,,,0,,,0,,,,,
296662,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong,James W. Loewen,"Loewen, James W.",,Non-Fiction,64667,3245,0684818868,9780684818863,0,3.94,"Touchstone Books/Simon & Schuster, Inc.",Paperback,383,1996,1995,,9/21/20,to-read,to-read (#354),to-read,,,,0,,,0,,,,,
50607466,"The Henna Artist (The Henna Artist, #1)",Alka Joshi,"Joshi, Alka",,Historical,96286,9078,0778310205,9780778310204,4,4.22,Mira Books,Paperback,384,2020,2020,9/18/20,8/11/20,,,read,,,,1,,,0,,,,,
53021612,Impact: A Step-by-Step Plan to Create the World You Want to Live In,Christen Brandt,"Brandt, Christen",Tammy Tibbetts,Non-Fiction,60,23,1541756789,9781541756786,0,4.53,PublicAffairs,Hardcover,224,2020,2020,,9/17/20,to-read,to-read (#352),to-read,,,,0,,,0,,,,,
171127,The Little Book of Common Sense Investing: The Only Way to Guarantee Your Fair Share of Stock Market Returns,John C. Bogle,"Bogle, John C.",,Non-Fiction,14407,1207,0470102101,9780470102107,0,4.15,John Wiley & Sons,Hardcover,216,2007,2007,,9/16/20,to-read,to-read (#351),to-read,,,,0,,,0,,,,,
53174067,"Skyhunter (Skyhunter, #1)",Marie Lu,"Lu, Marie",,Science Fiction,9463,2104,1250221684,9781250221681,0,4.11,Roaring Brook Press,Hardcover,371,2020,2020,,9/15/20,to-read,to-read (#350),to-read,,,,0,,,0,,,,,
11178225,Out of the Easy,Ruta Sepetys,"Sepetys, Ruta",,Historical,54906,6372,039925692X,9780399256929,3,4,Philomel Books,Hardcover,348,2013,2013,9/11/20,3/27/20,,,read,,,,1,,,0,,,,,
46033842,"The Empire of Gold (The Daevabad Trilogy, #3)",S.A. Chakraborty,"Chakraborty, S.A.",,Fantasy,23248,3682,0008239495,9780008239497,5,4.51,Harper Voyager,Hardcover,766,2020,2020,9/5/20,8/14/20,,,read,,,,1,,,0,,,,,
27220736,Shoe Dog: A Memoir by the Creator of Nike,Phil Knight,"Knight, Phil",,Non-Fiction,197579,12755,1501135910,9781501135910,0,4.46,Scribner,Hardcover,400,2016,2016,,9/2/20,to-read,to-read (#349),to-read,,,,0,,,0,,,,,
39988431,"The Kingdom of Copper (The Daevabad Trilogy, #2)",S.A. Chakraborty,"Chakraborty, S.A.",,Fantasy,33726,4444,0008239444,9780008239442,5,4.41,HarperVoyager,Hardcover,625,2019,2019,9/1/20,8/14/20,,,read,,,,1,,,0,,,,,
35390955,Upstairs at the White House: My Life with the First Ladies,J.B. West,"West, J.B.",,Non-Fiction,27319,2293,,,0,4.08,Open Road Media,Kindle Edition,541,2013,1973,,9/1/20,to-read,to-read (#348),to-read,,,,0,,,0,,,,,
22878967,"The Shadow of What Was Lost (The Licanius Trilogy, #1)",James Islington,"Islington, James",,Fantasy,33178,2944,099258020X,9780992580209,0,4.14,Aslaradis Publishing,Paperback,602,2014,2014,,8/28/20,to-read,to-read (#347),to-read,,,,0,,,0,,,,,
35959168,The Secrets Between Us,Thrity Umrigar,"Umrigar, Thrity",,Historical,5837,844,0062442201,9780062442208,5,4.47,Harper,Hardcover,368,2018,2018,8/28/20,7/27/20,,,read,,,,1,,,0,,,,,
218357,The Space Between Us,Thrity Umrigar,"Umrigar, Thrity",,Historical,43789,4193,006079156X,9780060791568,5,4,Harper Perennial,Paperback,321,2007,2006,8/25/20,7/27/20,,,read,,,,1,,,0,,,,,
45045129,Tweet Cute,Emma Lord,"Lord, Emma",,Romance,38959,7944,1250237327,9781250237323,0,3.99,Wednesday Books,Hardcover,368,2020,2020,,8/20/20,to-read,to-read (#346),to-read,,,,0,,,0,,,,,
51931067,Felix Ever After,Kacen Callender,"Callender, Kacen",,Contemporary,29768,6830,0062820257,9780062820259,0,4.39,Balzer + Bray,Hardcover,354,2020,2020,,8/20/20,to-read,to-read (#345),to-read,,,,0,,,0,,,,,
52516332,Clap When You Land,Elizabeth Acevedo,"Acevedo, Elizabeth",,Contemporary,65426,11306,0062882767,9780062882769,0,4.3,HarperTeen ,Hardcover,432,2020,2020,,8/20/20,to-read,to-read (#344),to-read,,,,0,,,0,,,,,
41014903,"Warcross (Warcross, #1)",Marie Lu,"Lu, Marie",,Science Fiction,97934,15829,,,0,4.14,G.P. Putnam's Sons Books for Young Readers,Kindle Edition,366,2017,2017,,8/20/20,to-read,to-read (#343),to-read,,,,0,,,0,,,,,
32718027,"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,"Chakraborty, S.A.",,Fantasy,68464,10474,0062678108,9780062678102,5,4.11,Harper Voyager,Hardcover,533,2017,2017,8/14/20,1/18/20,,,read,,,,1,,,0,,,,,
38205303,"The Tiger at Midnight (The Tiger at Midnight Trilogy, #1)",Swati Teerdhala,"Teerdhala, Swati",,Fantasy,3712,717,0062869213,9780062869210,0,3.74,Katherine Tegen Books,Hardcover,487,2019,2019,,8/11/20,to-read,to-read (#342),to-read,,,,0,,,0,,,,,
51179990,Written in the Stars,Alexandria Bellefleur,"Bellefleur, Alexandria",,Romance,16091,3317,0063000806,9780063000803,0,3.93,Avon,Paperback,384,2020,2020,,8/11/20,to-read,to-read (#341),to-read,,,,0,,,0,,,,,
49823109,Zara Hossain Is Here,Sabina Khan,"Khan, Sabina",,Contemporary,793,220,1338580876,9781338580877,0,3.78,Scholastic Press,Hardcover,256,2021,2021,,8/11/20,to-read,to-read (#340),to-read,,,,0,,,0,,,,,
38167114,Internment,Samira Ahmed,"Ahmed, Samira",,Science Fiction,14641,3198,0349003343,9780349003344,0,3.9,Atom,Paperback,386,2019,2019,,8/11/20,to-read,to-read (#339),to-read,,,,0,,,0,,,,,
40697008,A Match Made in Mehendi,Nandini Bajpai,"Bajpai, Nandini",,Romance,1238,322,0316522589,9780316522588,0,3.77,"Little, Brown Books for Young Readers",Hardcover,320,2019,2019,,8/11/20,to-read,to-read (#338),to-read,,,,0,,,0,,,,,
44286258,The Henna Wars,Adiba Jaigirdar,"Jaigirdar, Adiba",,Contemporary,12223,2696,,,0,4.03,Page Street Kids,Hardcover,400,2020,2020,,8/11/20,to-read,to-read (#337),to-read,,,,0,,,0,,,,,
40206380,The Bridge Home,Padma Venkatraman,"Venkatraman, Padma",,Contemporary,7612,1376,1524738115,9781524738112,0,4.29,Nancy Paulsen Books,Hardcover,208,2019,2019,,8/11/20,to-read,to-read (#336),to-read,,,,0,,,0,,,,,
32075853,Erotic Stories for Punjabi Widows,Balli Kaur Jaswal,"Jaswal, Balli Kaur",,Romance,71396,7802,0062645129,9780062645128,0,3.91,William Morrow,Hardcover,304,2017,2017,,8/11/20,to-read,to-read (#335),to-read,,,,0,,,0,,,,,
41154302,"Pride, Prejudice, and Other Flavors (The Rajes, #1)",Sonali Dev,"Dev, Sonali",,Romance,11554,2087,,,0,3.69,William Morrow Paperbacks,Paperback,481,2019,2019,,8/11/20,to-read,to-read (#334),to-read,,,,0,,,0,,,,,
32766747,The Library of Fates,Aditi Khorana,"Khorana, Aditi",,Fantasy,1997,532,1595148582,9781595148582,0,3.56,Razorbill,Hardcover,314,2017,2017,,8/11/20,to-read,to-read (#333),to-read,,,,0,,,0,,,,,
52928287,Olive,Emma Gannon,"Gannon, Emma",,Contemporary,7991,1004,0008382727,9780008382728,0,3.71,HarperCollins,Hardcover,410,2020,2020,,8/8/20,to-read,to-read (#332),to-read,,,,0,,,0,,,,,
44890081,My Dark Vanessa,Kate Elizabeth Russell,"Russell, Kate Elizabeth",,Contemporary,160116,21764,006294150X,9780062941503,0,4.05,William Morrow,Hardcover,373,2020,2020,,8/8/20,to-read,to-read (#331),to-read,,,,0,,,0,,,,,
39216077,"Ember Queen (Ash Princess Trilogy, #3)",Laura Sebastian,"Sebastian, Laura",,Fantasy,13844,1394,,,4,4.06,Delacorte Books For Young Readers,Kindle Edition,512,2020,2020,8/7/20,8/5/20,,,read,,,,1,,,0,,,,,
40702154,"Lady Smoke (Ash Princess Trilogy, #2)",Laura Sebastian,"Sebastian, Laura",,Fantasy,20806,1936,1524767107,9781524767105,4,4.02,Delacorte Press,Hardcover,512,2019,2019,8/5/20,7/21/20,,,read,,,,1,,,0,,,,,
28421168,"Renegades (Renegades, #1)",Marissa Meyer,"Meyer, Marissa",,Fantasy,93489,12766,1250044669,9781250044662,0,4.14,Feiwel & Friends,Hardcover,556,2017,2017,,8/4/20,to-read,to-read (#330),to-read,,,,0,,,0,,,,,
13514612,All Our Yesterdays,Cristin Terrill,"Terrill, Cristin",,Science Fiction,24171,3354,1423176375,9781423176374,0,4.03,Disney Hyperion,Hardcover,362,2013,2013,,8/4/20,to-read,to-read (#329),to-read,,,,0,,,0,,,,,
43822820,The Family Upstairs,Lisa Jewell,"Jewell, Lisa",,Mystery,214388,18617,1501190105,9781501190100,4,3.96,Atria Books,Hardcover,340,2019,2019,8/4/20,1/18/20,,,read,,,,1,,,0,,,,,
40265832,How to Be an Antiracist,Ibram X. Kendi,"Kendi, Ibram X.",,Non-Fiction,94898,10598,0525509283,9780525509288,0,4.37,One World,Hardcover,320,2019,2019,,8/2/20,to-read,to-read (#328),to-read,,,,0,,,0,,,,,
51704136,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,Contemporary,889347,61600,0143135163,9780143135166,5,4.09,Penguin Books,Paperback,368,2020,2017,7/29/20,7/28/20,,,read,,,,1,,,0,,,,,
40061992,The Matchmaker's List,Sonya Lalli,"Lalli, Sonya",,Romance,5572,910,0451490940,9780451490940,0,3.33,Berkley Books,Paperback,352,2019,2019,,7/29/20,to-read,to-read (#327),to-read,,,,0,,,0,,,,,
51174125,Grown-Up Pose,Sonya Lalli,"Lalli, Sonya",,Romance,1333,268,0451490967,9780451490964,0,3.43,Berkley,Paperback,304,2020,2020,,7/29/20,to-read,to-read (#326),to-read,,,,0,,,0,,,,,
41728513,Stories for South Asian Supergirls,Raj Kaur Khaira,"Khaira, Raj Kaur",,Non-Fiction,110,15,1911271229,9781911271222,0,4.35,Kashi House,Hardcover,128,2019,2019,,7/27/20,to-read,to-read (#325),to-read,,,,0,,,0,,,,,
43923951,Such a Fun Age,Kiley Reid,"Reid, Kiley",,Contemporary,342540,29471,,,5,3.85,G.P. Putnam's Sons,Hardcover,310,2019,2019,7/24/20,7/23/20,,,read,,,,1,,,0,,,,,
32505753,"Ash Princess (Ash Princess Trilogy, #1)",Laura Sebastian,"Sebastian, Laura",,Fantasy,43900,5169,1524767069,9781524767068,3,3.91,Delacorte Books for Young Readers,Hardcover,432,2018,2018,7/21/20,1/9/18,,,read,,,,1,,,0,,,,,
